zinc_id,smiles
ZINC000044154629,CC(C)(C)c1ccnc(Cl)c1
ZINC000015146076,CCCC/C=C/C=C\CCCCO
ZINC000014628532,FC(F)(F)SCc1ccccc1
ZINC000002043958,CCO[C@H](CCC#N)c1ccccc1
ZINC000019968912,CC(C)(C)[C@@H](N)c1ccc(F)cc1F
ZINC000060025526,CC(C)[C@H](C)c1ccc(C=O)cc1
ZINC000060088162,Cc1cc2ccc(C(F)(F)F)cc2[nH]1
ZINC000002034454,CC[C@H]1CCC[C@H](C)C1
ZINC000001529247,CCCCCCCCCCO
ZINC000002534689,CC(C)CCOCCc1ccccc1
ZINC000001701850,Cc1cccc(OCCCCCl)c1
ZINC000001711255,CCCC[C@@H](CC)CC[C@@H](C)O
ZINC000000406856,Clc1nc(-c2ccccc2)cs1
ZINC000004234836,Cc1ccc([C@H]2CCCCN2)cc1C
ZINC000066347928,Brc1ccc2c(c1)CC=C2
ZINC000002522862,CCCCC1CCC(C(=O)O)CC1
ZINC000095620041,CSS/C=C/C(C)C
ZINC000002025164,CCCCCCCC[C@@H]1C[C@@H]1C(=O)O
ZINC000019880506,CC[C@@H](NC(C)C)c1ccccc1
ZINC000065739273,C=C(Cl)c1ccc(F)cc1
ZINC000040282257,C[C@H](Br)c1cccs1
ZINC000014590816,CC(C)CCc1cc2cccnc2[nH]1
ZINC000017004078,CC1(C)[C@@H]2C[C@H]1CC[C@]2(C)S
ZINC000000154492,S=C=NC12CC3CC(CC(C3)C1)C2
ZINC000001256861,Cc1ccc(-c2ccccc2CO)cc1
ZINC000022176370,Clc1ccc(Cl)c([C@H]2CO2)c1
ZINC000002529875,Fc1cccc(Cl)c1C(F)(F)F
ZINC000002025162,CCCCCCCC[C@H]1C[C@@H]1C(=O)O
ZINC000004268813,CC(C)CCC[C@@H](C)N=C=S
ZINC000014587710,CC1=CCCC(C)(C)[C@H]1/C=C/[C@H](C)O
ZINC000001845513,CC(C)(Cl)c1ccccc1
ZINC000002384562,CCC/C=C/COC(=O)CCCC
ZINC000032192470,CC(C)c1cc(Cl)ccc1O
ZINC000012372009,Cc1[nH]c(=S)[nH]c1-c1ccccc1
ZINC000004775613,CC1(C)[C@H]2CC[C@](C)(S)[C@@H]1C2
ZINC000085220989,Cc1ncc(Cl)c(Cl)c1Cl
ZINC000001506995,c1cc(C2CCCCC2)ccn1
ZINC000039377810,c1ccc(-c2ccn3ccnc3c2)cc1
ZINC000104829619,CC1=C[C@@H]2[C@@H](C1)[C@@H]1C=C(C)[C@@H]2C1
ZINC000003349012,C[C@H](Cl)c1ccc(F)cc1
ZINC000019955531,CCCNc1ccc(CC)cc1
ZINC000100778608,CC(C)[C@@H]1CC[C@@H](C)[C@@H]1C
ZINC000070450838,CCCCCC/C=C/OC(C)=O
ZINC000071790201,C[C@@](F)(Cl)[C@H](Cl)C(F)(F)F
ZINC000001707943,Cc1cccc(Br)c1C
ZINC000072296311,Clc1ccc2c(c1)NCCCS2
ZINC000096287653,Cc1cc(Cl)cc2[nH]c(=S)oc12
ZINC000085506012,C=C1C(C)(C)[C@@H]2CC[C@@]1(C)C2
ZINC000002391921,CC(C)CCC(=S)N1CCCCC1
ZINC000001691026,CCCC[C@@H](C(C)=O)C(C)C
ZINC000033966574,CCCCc1cc2cc(N)ccc2o1
ZINC000004254116,S=C=NC1CCCCCCC1
ZINC000002040376,CCCCC/C=C/CCC(=O)OCC
ZINC000002573988,CCC(=O)c1cc(C(C)C)ccc1O
ZINC000019808194,Cc1ccc([C@@H]2NCCC[C@@H]2C)cc1
ZINC000014590144,C/C=C/SSSC
ZINC000002041199,Clc1ccc2ccccc2c1
ZINC000014983248,Cc1ccncc1-c1ccccc1
ZINC000000404018,Sc1cc(Cl)cc(Cl)c1
ZINC000002011435,CCCCCCCCl
ZINC000001692509,CC(C)CCC(C)(C)C
ZINC000057368733,CCc1ccc(CBr)cc1
ZINC000072265792,FC(F)(F)c1ccc2occc2c1
ZINC000000168848,CC(C)(C)C1CCC(=NO)CC1
ZINC000013508926,C/C=C\c1ccc(OCC)c(OC)c1
ZINC000002563399,C=C(C)CCCC(C)C
ZINC000059574938,C/C=C/C(C)=C\C=C(C)C
ZINC000003734874,CCCCCC[C@H]1CCCCCN1
ZINC000002034522,CCCC[C@@H](C)C(C)C
ZINC000008731843,NCc1sc2ccccc2c1Cl
ZINC000100779588,CC1=CC[C@H](C)[C@H](C)[C@@]12C=C[C@H](C)O2
ZINC000000153322,Cc1ccc(N=C=S)c(Cl)c1
ZINC000001849896,c1ccc(CCC[C@H]2CCCO2)cc1
ZINC000004800331,O[C@@H]1CCCCC[C@@H]1c1ccccc1
ZINC000037629068,Cc1cccc2c1C(=O)c1ccccc1-2
ZINC000013304892,C=C(C)[C@@H]1CCC(C)=C(OC(C)=O)C1
ZINC000049826953,Cc1cc(C)cc(CCl)c1
ZINC000049984518,c1cc2c(c3c1CCCC3)CCCC2
ZINC000005442517,CC(C)Sc1ccc([N+](=O)[O-])cc1
ZINC000005766760,C=C/C=C/[C@H]1C(C)=CC(=O)CC1(C)C
ZINC000015204729,CCSS[C@@H](C)SCC
ZINC000001722880,C[C@@]1(O)CCCC[C@@H]1c1ccccc1
ZINC000000162462,Cc1cc(CS)c(CS)cc1C
ZINC000013607069,Cc1ccsc1-c1cccnc1
ZINC000014591088,CCCCC/C=C\[C@@H](C)CC(=O)O
ZINC000001691294,Cc1ccc(CCl)cc1C
ZINC000888085784,C=CCCC[C@@H](CCC)C(=O)OCC
ZINC000001297790,c1ccc(CNc2ccccc2)cc1
ZINC000001487935,C=CC(=O)c1ccc2ccccc2c1
ZINC000001850933,CCCCCC[C@@H]1CCCC(=O)O1
ZINC000111341202,CCCc1cc(C)cc(C)c1
ZINC000002539266,ClCc1ccc(Cl)s1
ZINC000012495945,CC(C)CCC[C@H](C)CCC(=O)O
ZINC000001733907,CCCCCCCC[C@H]1CO1
ZINC000006037415,CC1=CC[C@H](C)[C@@H](C)[C@@]12C=C[C@H](C)O2
ZINC000169965581,F[B-](F)(F)Cc1ccc(Cl)cc1
ZINC000000085663,Cc1ccc2cc(Cl)ccc2n1
ZINC000037180222,Cc1c([C@@H](C)O)sc2ccccc12
ZINC000006030733,CC1=CC[C@@H](C)[C@@H](C)[C@]12C=C[C@H](C)O2
ZINC000059585784,C=C(C)C1=CC=C(C)CC1
ZINC000002599053,Clc1cncc(-c2ccccc2)c1
ZINC000001683519,CCCCN(CCCC)CCCC#N
ZINC000002168882,CCCC[C@H](O)C1CCCCC1
ZINC000085530546,C/C=C/[C@H]1CC=C(C)CC1
ZINC000012959127,Clc1ccsc1Br
ZINC000019850242,CC(C)c1ccc(S)cc1
ZINC000000334446,c1ccc(-n2cnc3ccccc32)cc1
ZINC000057368585,Cc1ccc([C@@H](C)Br)cc1
ZINC000071606447,Fc1ccc2sc(Cl)nc2c1
ZINC000001520192,Clc1ccc(-c2cscn2)cc1
ZINC000015204798,CCSS[C@H](CC)SC
ZINC000001850602,CCCCCC[C@H]1CCCCC(=O)O1
ZINC000070233493,CC(C)Oc1cccc(Cl)c1
ZINC000001716007,CC1=CC(=C(C#N)C#N)CC(C)(C)C1
ZINC000044495189,C=CCCCOCc1ccccc1
ZINC000256067727,p12p3p1p23
ZINC000196622792,C1CC[C@@H]2[C@H](C1)O[C@@H]1CCCC[C@H]21
ZINC000000179492,Cc1nc2c(ccc3ccccc32)o1
ZINC000005751953,Cc1cccc(-c2ccc(CN)cc2)c1
ZINC000002016919,CCCCCCOc1ccc(O)cc1
ZINC000031362026,CCCC[C@@H](CC)CS
ZINC000012370402,Cc1cc(C=O)c(-c2ccccc2)o1
ZINC000019481703,Nc1ccccc1SC1CCCC1
ZINC000032227227,CC[C@H](C)OC(=O)CCC1CCCC1
ZINC000014439082,CCCCCC[C@H]1C[C@@H]1CC(=O)O
ZINC000045237530,CC(C)c1nc2cc(N)ccc2s1
ZINC000206249158,CCC(C#N)(C(C)C)C(C)C
ZINC000001656293,CCCCCC[C@@H](C)CC(=O)O
ZINC000000404210,CSc1cccc(Cl)c1
ZINC000017723719,Oc1ccc(/N=C/c2ccccc2)cc1
ZINC000014822570,C=CC(C)(C)[C@@H](C=C(C)C)OC(C)=O
ZINC000002525671,Cc1ccc(-c2ccc(C=O)cc2)o1
ZINC000020042502,CNc1ccc(C(C)(C)C)cc1
ZINC000040377823,CCC[C@H](CC1CCCCC1)C(=O)O
ZINC000031290836,CCCCC/C=C\C[C@H]1CCC(=O)O1
ZINC000001689808,Cc1ccc2ccccc2c1C
ZINC000038078585,CN[C@H](c1ccccc1Cl)C(C)C
ZINC000005758885,CC(C)CCC[C@H](C)CC=O
ZINC000001694147,Cc1cc(C)c2ccccc2c1
ZINC000095620561,CCCc1sc(CC)nc1CC
ZINC000002169151,O=C(Cl)c1cc2ccccc2s1
ZINC000002555390,Cc1oc2ccccc2c1C
ZINC000000393773,CCC(=O)c1c(C)[nH]c2ccccc12
ZINC000002043770,CC(C)CCCCCCC(=O)O
ZINC000006118298,C1=C[C@H]2O[C@H]2c2c1ccc1ccccc21
ZINC000064625040,C=C1C(C)=C(C)C(C)=C1C
ZINC000077293121,C[C@H]1CCN[C@H](c2ccccc2)CC1
ZINC000141882487,CCCC[C@H](CCC)CCCO
ZINC000037855088,FC(F)(F)CCNc1ccccc1
ZINC000000405841,Cc1nc2cc(C)c(C)cc2s1
ZINC000019093391,Cc1ccccc1[C@@H](N)c1ccccc1
ZINC000034534293,C[C@@H](C=O)c1ccc2ccccc2c1
ZINC000032163576,CCCCCCc1nc(C)c(C)o1
ZINC000002379564,CCCCCCC[C@H](C)OC(C)=O
ZINC000013674480,c1ccc2cc(-n3ccnc3)ccc2c1
ZINC000001555453,CCC(C#N)(CC)c1ccccc1
ZINC000169743500,CCCC[Si](C)(C)Cl
ZINC000008221195,CCCCCCC[C@H]1CCC(=O)O1
ZINC000095620560,CCCCc1nc(CC)sc1C
ZINC000000967177,Cc1ccnc(-c2ccccc2)c1
ZINC000002574109,Nc1cccc(-c2cccc(F)c2)c1
ZINC000001690277,Clc1ccc(Cl)s1
ZINC000169998830,F[B-](F)(F)C1(c2ccccc2)CC1
ZINC000002507820,ClCCc1ccc(Cl)cc1
ZINC000100009863,c1ccc2c(c1)[nH]c1ccccc12
ZINC000001674008,CCCCCc1ccc(C(=O)O)cc1
ZINC000002384564,CCC/C=C/COC(=O)CCCCC
ZINC000036533205,Cc1cccc(Cl)c1C(=O)Cl
ZINC000005758867,C=C[C@](C)(CCCC(C)C)OC(C)=O
ZINC000004661833,CC1=C(/C=C/[C@H](C)O)C(C)(C)CCC1
ZINC000032180821,CCCc1cnc(CCC)s1
ZINC000095619765,CCCCCc1nc(CC)c(C)o1
ZINC000001559101,ClCSCc1ccccc1
ZINC000016697546,Cc1cc2ccccc2c(Cl)n1
ZINC000013674492,c1ccc2cc(-c3cnco3)ccc2c1
ZINC000064624264,C1CCC(=C2CCCC2)C1
ZINC000001670233,CCCCCCOc1ccc(N)cc1
ZINC000077012047,Fc1ccc(Cl)cc1C(F)F
ZINC000004824563,CC1=Nc2ccccc2NC(C)(C)C1
ZINC000001701851,Cc1ccc(OCCCCCl)cc1
ZINC000000329991,Oc1ccc(-c2ccc(F)cc2)cc1
ZINC000026516486,SCc1c(Cl)cccc1Cl
ZINC000011631526,CCc1ccc(C(=O)C(C)C)cc1
ZINC000013674488,c1ccc2cc(-c3c[nH]cn3)ccc2c1
ZINC000002556004,CC(=O)[C@@H](c1ccccc1)C(C)C
ZINC000062151970,O=C(c1cc2ccccc2o1)C1CC1
ZINC000029753844,OCc1cc2ccc(Cl)cc2s1
ZINC000020230614,CCOC(=O)/C=C(\C)CCC=C(C)C
ZINC000014988042,Clc1ccc2oc(Cl)nc2c1
ZINC000002036797,CCCCCCC(=O)OCC(C)C
ZINC000004529159,CC1=C(CC=O)C(C)(C)CCC1
ZINC000078138290,C#Cc1ccccc1-c1ccccc1
ZINC000064633818,C=C(C)[C@@H]1CC[C@H](C)[C@@](C)(OO)C1
ZINC000033950846,CCCCC/C=C/[C@H](C)CCO
ZINC000086047318,CCCCCC/C=C\C(=O)OCC
ZINC000083119826,Fc1cccc(CCl)c1Cl
ZINC000104499235,CCc1cccc2cc([C@@H]3CO3)oc12
ZINC000034622351,CC(C)(C)CCNCc1ccccc1
ZINC000005820551,C=C[C@@H](CCCCCC)OC(C)=O
ZINC000000167195,S=C=Nc1cccc(Cl)c1
ZINC000032192158,CCc1nc(C(C)C)sc1C
ZINC000005647497,CCCCc1cc(C)ccc1O
ZINC000060050126,CC[C@H](Cl)CCCCl
ZINC000080926862,CCCCC/C=C\C/C=C/C=O
ZINC000002181869,CCCCNCc1cccc(Cl)c1
ZINC000058141929,C[C@@H](Cl)c1ccc2c(c1)CCC2
ZINC000085644727,C=C1C=C[C@@H](C(=C)C)CC1
ZINC000063363110,CC1(C)CC=C(Br)CC1
ZINC000036075570,Fc1ccc2c(Cl)ccnc2c1F
ZINC000002504545,ClCCCC1CCCC1
ZINC000001587713,CCCCCC(=O)C(C)(C)C
ZINC000039392478,O=C1CCCC[C@@H]1c1ccc(F)cc1
ZINC000040282259,C[C@@H](Br)c1cccs1
ZINC000002043709,CO[C@H](CCCl)c1ccccc1
ZINC000005141003,CNc1ccc(-c2ccccc2)cc1
ZINC000098095743,Cc1ccnc(C2CCCCC2)c1
ZINC000002584546,C=CC(F)(C(F)(F)F)C(F)(F)F
ZINC000066329340,FC(F)(F)C(F)(F)c1ccccc1
ZINC000000388272,Cc1ccc(Cl)cc1Cl
ZINC000095620558,CCCCCc1nc(C)c(C)s1
ZINC000005669785,Cc1csc(-c2cccs2)n1
ZINC000026894081,FC(F)(F)c1cccc2[nH]ccc12
ZINC000026516070,C[C@H](Cl)c1nc2ccccc2o1
ZINC000014823206,Cc1ccc2c(c1)C(=O)CC[C@H]2C
ZINC000002518331,Cc1ccc(C)c(CBr)c1
ZINC000052068812,Cc1cc(Cl)cc2cc(C#N)oc12
ZINC000105097367,CC1(C)[C@H]2CC[C@@](C)(S)[C@H]1C2
ZINC000257404002,s1ssss1
ZINC000022176367,Clc1ccc(Cl)c([C@@H]2CO2)c1
ZINC000039104819,C=CCc1cccc(C(C)C)c1N
ZINC000031176476,N#Cc1cc(Cl)c(F)c(Cl)c1
ZINC000000158811,Cc1oc(-c2ccccc2)cc1N=C=O
ZINC000035278614,CC[C@@H](C)Sc1ccc(N)c(C)c1
ZINC000026516068,C[C@@H](Cl)c1nc2ccccc2o1
ZINC000014724758,C[C@H]1C(=O)C=C2C(C)(C)CC=C[C@]21C
ZINC000001075998,C[C@@H]1CC(C)(C)Nc2c(O)cccc21
ZINC000117394295,C/C=C/C=C\CC/C=C/C(=O)Cl
ZINC000000393973,CSCc1ccc(CSC)cc1
ZINC000001690308,CCC(CC)C[C@H]1CCCC[C@H]1O
ZINC000000967593,CC1=CC=C(C(C)C)CC1
ZINC000000002007,c1ccc2oc(-c3ccncc3)cc2c1
ZINC000000164716,Cc1cc(C)c(N=C=S)c(C)c1
ZINC000019087816,O=Cc1ccc(C2CCCC2)s1
ZINC000001850068,CC(=O)O[C@@H]1C[C@H](C)CC[C@H]1C(C)C
ZINC000034611799,CCOC(=O)C[C@@H](C)C1CCCCC1
ZINC000014590130,CC[C@H](SC)SSC
ZINC000000330702,ClCc1ccccc1CCl
ZINC000005761197,CC(C)[C@@H]1CCC2=CC(=O)CC[C@H]2C1
ZINC000147176733,CC/C=C\CCCBr
ZINC000032008299,CCc1ccc(C(=O)CC(C)C)cc1
ZINC000005510517,CCCCC/C=C/C[C@H]1CCC(=O)O1
ZINC000033950845,CCCCC/C=C/[C@@H](C)CCO
ZINC000040448401,C#CCCCCCCCCCCO
ZINC000003734909,Cc1cccc([C@H]2CCCCCN2)c1
ZINC000015441416,Clc1ccc(-c2ccccn2)cc1
ZINC000000155770,N#CC1(c2ccccc2F)CCCC1
ZINC000100152540,C[C@H]1CC[C@H]2C[C@H]1C2(C)C
ZINC000004234837,Cc1ccc(C)c([C@@H]2CCCCN2)c1
ZINC000039104820,C=CCNc1ccccc1C(C)C
ZINC000088189376,Fc1cccc2c1[nH]c1ccccc12
ZINC000012336345,CC(C)(C)Sc1ccc(C=O)cc1
ZINC000059587954,CC(C)C1=CC[C@@H](C)C=C1
ZINC000000391972,Nc1cc(Cl)c(Cl)c(Cl)c1
ZINC000035731094,Fc1ccc(F)c2c(Cl)ccnc12
ZINC000001646881,CSSCc1ccccc1
ZINC000014588944,C=C1CCC(C(C)(C)OC(C)=O)CC1
ZINC000100000352,[C-]#[N+][C@H](C)c1cccc(Cl)c1
ZINC000000572583,CC(C)(C)Cc1nc2ccccc2[nH]1
ZINC000014630117,CCC[C@H](C)COc1ccc(N)cc1
ZINC000021991817,Fc1ccc(-c2ccccn2)c(F)c1
ZINC000035644700,CC1=CCCC(C)(C)/C1=C\C[C@@H](C)O
ZINC000001529090,CCCCCCc1ccc(NN)cc1
ZINC000001845648,C=Cc1cccc2ccccc12
ZINC000006620297,[N-]=[N+]=NCCCCCCCCCCO
ZINC000002548709,Cc1csc2ccc(C#N)cc12
ZINC000020282697,Nc1ccc(SC2CCCC2)cc1
ZINC000001627267,CCCCCCCC[N+](C)(C)C
ZINC000011631674,O=C(c1cccs1)C1CCCC1
ZINC000002599019,Clc1ccc(-c2ccccc2)cn1
ZINC000059683042,CC1=CC(C)(C)C(C)=C1C
ZINC000000261807,Oc1cccc(Oc2ccccc2)c1
ZINC000000334271,c1cc(-c2ccsc2)cs1
ZINC000006227433,Oc1ccccc1/C=N/c1ccccc1
ZINC000037479149,CC(C)CCC(=O)C(C)(C)C
ZINC000015169218,C[C@@H]1CC=C2C(C)(C)CC=C[C@@]2(C)O1
ZINC000100017976,C(=N/c1ccccc1)\c1ccccc1
ZINC000005783246,CC(C)=CCc1occc1C
ZINC000001691036,CC(C)CCc1ccccc1
ZINC000039088499,Fc1ccc2ccsc2c1
ZINC000196622782,C1CC[C@@H]2[C@H](C1)O[C@H]1CCCC[C@H]12
ZINC000001258069,Cc1ccc(-c2cccc(CO)c2)cc1
ZINC000000339138,OCc1sc2ccccc2c1Cl
ZINC000015205754,CCS[C@H](C)SSC
ZINC000000158797,O=Cc1ccc(-c2cccs2)s1
ZINC000019804090,CC(C)C[C@H](N)c1ccc(Cl)cc1
ZINC000001699441,CC1CCC(C(C)C)CC1
ZINC000001672773,c1ccc(C2SCCS2)cc1
ZINC000036338556,Cn1cc(-c2ccoc2)c2ccccc21
ZINC000001724752,CC(=O)c1ccc(C)c2ccccc12
ZINC000000295697,C[C@@H](N)c1ccc(Cl)c(Cl)c1
ZINC000019414222,CCC(CC)[C@@H](N)c1ccccc1
ZINC000014629588,Cc1ccc(Oc2ccccc2)c(N)c1
ZINC000058003936,CC[C@@H](Cl)Cc1cccs1
ZINC000001673952,CCCCCC1CCC(O)CC1
ZINC000024718443,CC(C)(C)C(=N)C(C)(C)C
ZINC000000136186,Nc1ccc(Nc2ccccc2)cc1
ZINC000016123986,c1ccc2cc(-c3cc[nH]n3)ccc2c1
ZINC000001706164,FC(F)(F)c1ccc(Cl)cc1
ZINC000002390359,CC#CCCCCCCC#CC
ZINC000001258567,Cc1cccc(-c2ccc(CO)cc2)c1
ZINC000003165542,ClCc1ncc(-c2ccccc2)o1
ZINC000034568630,Cc1cc(C(C)C)cc(C)c1N
ZINC000011885308,CC(C)(N)c1cccc2ccccc12
ZINC000001671132,CC(C)CC(C)(C)C
ZINC000083821952,Fc1ccc(/C=C/CCl)cc1
ZINC000000154523,CC(=O)c1cc(Cl)sc1Cl
ZINC000107164208,O=Cc1cccc(C2CCCC2)c1
ZINC000098095316,Cc1cccc(Cl)c1CCl
ZINC000043502292,Cc1c(C=O)cccc1-c1ccccc1
ZINC000095930642,COc1cc(CCl)ccc1Cl
ZINC000066329350,Cc1c(F)cccc1C(F)(F)F
ZINC000000349058,S=c1[nH]c2cc(Cl)ccc2o1
ZINC000014984992,CC(C)(C)c1ccc2cc[nH]c2c1
ZINC000095618187,CC[C@H](C)C1=N[C@@H](C)[C@H](CC)S1
ZINC000054962316,Cc1cccc(C)c1CBr
ZINC000034484471,CC(C)(C)c1nc2ccccc2o1
ZINC000037947837,Cc1nc(C(C)(C)C)nc(Cl)c1C
ZINC000019425154,CCCCC1CCC(N=C=O)CC1
ZINC000002584928,CSCCCCCCN=C=S
ZINC000003349014,C[C@@H](Cl)c1ccc(F)cc1
ZINC000072266607,CN[C@H](C)[C@@H](C)c1ccc(Cl)cc1
ZINC000004234838,Cc1ccc(C)c([C@H]2CCCCN2)c1
ZINC000000388668,CC(=O)O[C@H]1C[C@@H](C)CC[C@H]1C(C)C
ZINC000001519058,CC(C)(C)c1cc2ccccc2[nH]1
ZINC000032212310,Cc1cc2c(cc1C)C(C)(C)CC2=O
ZINC000063148495,FC(F)(F)C1(c2ccccc2)CC1
ZINC000169743027,CCC[Si](Cl)(Cl)Cl
ZINC000034076374,O=Cc1ccccc1Cc1ccccc1
ZINC000012505494,[N-]=[N+]=Nc1cccc(Br)c1
ZINC000000569357,Cc1ccc(-c2ccc(C=O)o2)cc1
ZINC000014983242,Cc1cc(-c2ccccc2)ccn1
ZINC000020077980,FC(F)Oc1ccc(CCl)cc1
ZINC000140271854,CC[C@H](C)CC[C@@H](CO)C(C)C
ZINC000166924327,Sc1ccc2c3c(cccc13)CC2
ZINC000001045433,Cc1c(C)c(C)c(CC#N)c(C)c1C
ZINC000065337467,Fc1cccc2ccc(Cl)nc12
ZINC000098181073,C#Cc1cccc(-c2ccccc2)c1
ZINC000000153304,Cc1c(Cl)cccc1N=C=S
ZINC000057532448,C1C2CC3C4CC5CC(C14)C(C2)C3C5
ZINC000001037160,O=C1CCCc2ccc3ccccc3c21
ZINC000083822168,C[C@@H]1CCC[C@@H](CBr)C1
ZINC000205587951,O=C1CCCCc2cccc(Cl)c21
ZINC000001575724,O=C1CCCCCCCCC1
ZINC000001635556,CC(C)c1ccc([C@@H](O)C2CC2)cc1
ZINC000001737439,CC(C)(C)c1cccc(Cl)c1O
ZINC000001758852,Oc1cccc(-c2ccccc2)c1
ZINC000004207199,CCCc1ccc([C@@H](N)C(C)C)cc1
ZINC000039644639,c1ccc2c(c1)NCC21CCCCC1
ZINC000003880898,Cc1ccc2c(Cl)cccc2n1
ZINC000014449138,N#CCCCCCCCCCCCO
ZINC000022171739,Cc1cccc(OCCCCl)c1C
ZINC000034750862,c1ccc(-c2cccc3c2CCN3)cc1
ZINC000000157472,O=C(O)c1ccc(-c2ccccc2)cc1
ZINC000001662342,CCCCCc1ccc(C#N)cc1
ZINC000019727027,CC(C)c1ccc2c(c1)[C@H](O)CCC2
ZINC000071484990,Fc1cccc2c1NCC21CCCC1
ZINC000000295692,C[C@H](N)c1ccc(Cl)c(Cl)c1
ZINC000001583754,O=CC(c1ccccc1)c1ccccc1
ZINC000035269826,Cc1cc2c(Cl)nccc2s1
ZINC000004299211,N#Cc1ccc(-c2ccsc2)cc1
ZINC000001693693,CC(=O)Oc1cc(C(C)C)ccc1C
ZINC000000394859,C[C@@H](O)c1ccc(Cl)cc1Cl
ZINC000002568248,Oc1c(Cl)cccc1C(F)(F)F
ZINC000002528105,CCCCC[C@H](C)N=C=S
ZINC000034938895,Cc1cc([C@@H](N)C(C)C)c(C)s1
ZINC000005781226,Cc1ccc(Cl)c(O)c1Cl
ZINC000141323326,CC(C)=C(C)CCBr
ZINC000000901785,ONc1ccc(-c2ccccc2)cc1
ZINC000001591842,CCOc1ccc2ccccc2c1
ZINC000019802235,CCN[C@H](CC)c1ccc(C)cc1
ZINC000014593686,CS/C=C\C#CCc1ccccc1
ZINC000002555798,C#Cc1ccc(OCCCCC)cc1
ZINC000002574096,Nc1ccccc1-c1cccc(F)c1
ZINC000001635618,CC(C)=Cc1ccccc1
ZINC000001520193,Clc1cccc(-c2cscn2)c1
ZINC000034402396,CC(C)=CCC[C@@H](C)[C@@H](C)C=O
ZINC000017352494,CC1(C)[C@H]2CC[C@@](C)(S)[C@@H]1C2
ZINC000000967487,c1ccc(-c2ccsc2)cc1
ZINC000001736705,CCCC[C@@](CC)(CO)CCC
ZINC000001654254,Fc1ccccc1Cc1ccccc1
ZINC000002522809,CCCOc1cccc(OCCC)c1
ZINC000034450493,NC(C1CCCCC1)C1CCCCC1
ZINC000036372670,Fc1cccc2nc(Cl)sc12
ZINC000037466847,Cc1ccccc1[C@H](N)CC(C)C
ZINC000100007130,C[C@H]1CC[C@H]2C[C@H]1SC2(C)C
ZINC000003131060,C=CCCCCOc1ccc(O)cc1
ZINC000001635549,Cc1ccc(C(=O)CCCCl)cc1
ZINC000020134161,CC(=O)c1ccc(OC(C)(C)C)cc1
ZINC000001850336,CC1=C(CC[C@@H](C)O)C(C)(C)CC=C1
ZINC000054009821,C[C@H](Cl)c1ccc(F)c(F)c1
ZINC000013433792,CC/C=C\C/C=C\C=C\C(=O)OCC
ZINC000000334880,N#CCc1cccc(Cl)c1Cl
ZINC000000404415,O=C1c2ccccc2-c2ccc(F)cc21
ZINC000036379757,[N-]=[N+]=Nc1cccc(Cl)c1
ZINC000001648505,CC(=O)c1ccc(C(C)C)cc1
ZINC000034568444,c1ccc([C@@H]2CNc3ccccc32)cc1
ZINC000019964386,Cc1ccc(NCC(C)C)cc1
ZINC000000108165,N#Cc1ccc(-c2cccs2)s1
ZINC000002242575,C[C@@H](Br)Cc1ccccc1
ZINC000003887906,CC(C)c1ccc(C(=O)CCl)cc1
ZINC000001680750,C=CC(=O)OCCCCCCCC
ZINC000008550488,Cc1ccc([C@H](C#N)C(C)C)cc1
ZINC000020432686,CC(C)c1cccc2sc(N)nc12
ZINC000000398630,CC1SC(C)SC(C)S1
ZINC000039185644,CC(C)(C)CCC(=O)c1cscn1
ZINC000001531610,CC(=O)OC/C=C(\C)CCC=C(C)C
ZINC000000039647,Cc1nc2ccc(Cl)cc2s1
ZINC000002165394,Cc1ccccc1C(=O)C(C)(C)C
ZINC000002384620,CC(C)C/C=C(/C=O)c1ccccc1
ZINC000034311538,C[C@@H]1CC(C)(C)c2cccc(N)c21
ZINC000001256703,Cc1ccccc1-c1cccc(C=O)c1
ZINC000011631289,CC(=O)CC(C)(C)c1ccc(F)cc1
ZINC000000333000,Cc1cc(Cl)nc2ccc(F)cc12
ZINC000013284709,c1ccc(-c2cnc3ccccn23)cc1
ZINC000002585474,C[C@H]1CCC[C@]2(C)CCCC[C@@]12O
ZINC000013232672,CCCc1ccc2ccccc2n1
ZINC000070454518,C=C(C)/C=C/[C@H]1CC1(C)C
ZINC000005053120,CCCCCC[C@]1(C)CCC(=O)O1
ZINC000002511084,CSc1ccc(C)c(C)c1
ZINC000002568158,C/C=C/C(=O)[C@H]1[C@H](C)C=CCC1(C)C
ZINC000071373499,Fc1ccc2ccc(Cl)nc2c1
ZINC000095620471,C=C/C(C)=C/C/C=C(\C)COC(C)=O
ZINC000071790203,C[C@@](F)(Cl)[C@@H](Cl)C(F)(F)F
ZINC000037594027,Nc1ccc(F)cc1-c1ccccc1
ZINC000000134055,C1=CC[C@@H](c2nc3ccccc3[nH]2)CC1
ZINC000036683972,CC[C@@H](N)CCC1CCCCC1
ZINC000095698310,[C-]#[N+][C@H](C)c1ccc(Cl)cc1
ZINC000002584282,Oc1ccc(C(F)(F)F)cc1Cl
ZINC000004059285,CCCn1c(=S)[nH]c2ccccc21
ZINC000000559400,ClCc1ccc(Cl)cc1
ZINC000020435962,COc1cccc(Cl)c1CCl
ZINC000169927405,CC(C)(C)C[C@H](C#N)O[Si](C)(C)C
ZINC000017957779,CC(C)n1c(=S)[nH]c2ccccc21
ZINC000001720162,Cc1ccc(C)c(CCl)c1
